Const,SP_Surge,Overpayment Factor,Panic Buy Adjustment,Average Sentiment,PPD,omega,alpha[1],beta[1]
0.31983706614105234,0.6309879057038732,-0.10268324359323593,-0.08596338645963501,1.6531234434685445,-0.15893773980827655,0.4301147338542347,0.1562778403761307,0.8228479782152935
0.3163606864649241,0.6388947230414386,-0.10583561411432196,-0.08666553354864112,1.6705948470567784,-0.12371002288854806,0.43564557137099863,0.15656053264954267,0.8217724915742026
0.325167552104783,0.6045221462078412,-0.10546359558771559,-0.08663787510848649,1.6278925054439999,-0.10212700596686415,0.4474739345174138,0.15775887775567937,0.8191150454705949
0.3423403543284025,0.6574644978623675,-0.10761221767236556,-0.08818613111108946,1.6072322174496048,-0.13452008038615523,0.45962633187358226,0.15934399554517775,0.8162220555075487
0.3710363570862775,0.6531627821853326,-0.10908508627338022,-0.09130319026141398,1.5866759440244724,-0.1339708902008618,0.4815590369683424,0.16219526087570238,0.8110042462260817
0.4023579050047941,0.6635780585731357,-0.11290797098670687,-0.09482601610837192,1.5718715407396024,-0.14889435836427428,0.49041294691543763,0.16366395825897198,0.8087440903899124
0.4352029440402742,0.6341141575309768,-0.1146665934912184,-0.09880683999699762,1.5707867826482431,-0.1383256499542984,0.5085785223417335,0.16627486787994866,0.8042989167543568
0.5028008318366856,0.5779689403305581,-0.12126625456860096,-0.10838297856301353,1.6168219456680946,-0.08632683715630061,0.5000827146944754,0.1652277139035758,0.8063351355066715
0.540994266389683,0.5762550095278329,-0.12447955519366044,-0.11311549992250296,1.6147154710321354,-0.0794450189626792,0.5172199843027728,0.16721398131632112,0.802361958707786
0.4788546296315853,0.7051944057847676,-0.12740549404424154,-0.09830144062110874,1.4347817814423796,-0.2009457057671216,0.497360490099661,0.16490455826238895,0.8069142540707321
0.5009611698884435,0.6994112549492789,-0.12941579271029044,-0.10005271184375464,1.3950262999892935,-0.1940216936290344,0.5062062713635084,0.16557794691336777,0.8050127550453504
0.5208893557317804,0.6965251492344062,-0.13245557562923085,-0.10127105784258993,1.3601499011778513,-0.2062082733512358,0.517631586244915,0.16684936384825394,0.8023320739161267
0.5216780921827303,0.717358902411469,-0.1376919513481689,-0.10202280254982964,1.3629739724871968,-0.17404788570931407,0.5250651392786284,0.16757749064112412,0.8006523453566387
0.546901875623443,0.7410169354992137,-0.14166409442470426,-0.1044783140076378,1.3401449874162028,-0.1808841286729096,0.5394490125931706,0.16966694547765124,0.7970115146979795
0.5715729165852362,0.7385243882808211,-0.1448866314330853,-0.10680205824093679,1.3147638495180543,-0.17195767227787334,0.5543402486938012,0.17222745695406338,0.7930183316472319
0.5854913135591996,0.6395779649233906,-0.1431429024472723,-0.10806714910800731,1.30586264519654,-0.1706793040587976,0.5617695415331971,0.17401109457199684,0.7906790313921449
0.5721806073588015,0.6261044853223918,-0.14074881965449765,-0.10621736051868594,1.3020358149975308,-0.15813057077925724,0.565018461024261,0.17478239482868502,0.7895822143372182
0.5512676367839111,0.7629130398025625,-0.14179132000727476,-0.10284785416929135,1.2533988738872464,-0.20371720588326625,0.5637323325883461,0.17412313484273326,0.7902966493866806
0.5698497209104108,0.764036391035281,-0.14399907024842531,-0.10492868901172325,1.2447888323398972,-0.1990087340849474,0.5673403627948915,0.17477092897454094,0.7891155941644258
0.48689437138637043,0.7133116837136814,-0.13869911235779972,-0.1026761438338666,1.619307465252595,-0.26707319864134665,0.5430319682495229,0.1699286376629822,0.7963637053103275
0.4755685378938557,0.6815519712226916,-0.13664220943281055,-0.10361749747827255,1.6941956400978486,-0.24623210212906113,0.5362383469017559,0.16782694945510107,0.7984054375241167
0.46182958080122627,0.6988066419617501,-0.13657083141445436,-0.1028750498647439,1.7437200767716952,-0.2644252683190389,0.5328711876087506,0.16685950266313487,0.799273921537609
0.4939124866491948,0.3435954859724877,-0.14272462688974533,-0.09180843878284817,1.193322712974729,-0.23752140034980157,0.5446766292243524,0.17431325225040842,0.7967985584805853
0.4534288405507903,0.30765012344888565,-0.13987522888747675,-0.08815148455821223,1.240654093809194,-0.2238765881091131,0.5230023155884924,0.1678473815653285,0.8035598821556172
0.43755863086756247,0.30628152591060664,-0.1395322247933495,-0.08770663531652631,1.292278230578017,-0.225172098654791,0.513702264100551,0.1642074497421594,0.8069057656580263
0.4245512019986838,0.2961295794992256,-0.13917940977733884,-0.08681720043201137,1.3182237192158641,-0.22485559366893226,0.5086449136603216,0.16143113830762296,0.809101952820088
0.425614127435222,0.39274960893747873,-0.14281494358363742,-0.08694235878638407,1.3131666383887297,-0.22910468575129714,0.5101411527450902,0.1612156264532604,0.8089876617091909
0.4420914029603034,0.40457457116260787,-0.14578302646037047,-0.08898656118898875,1.312324973351688,-0.23982392423583948,0.5140516748706572,0.1611075890504665,0.8083774767701519
0.45099380089820845,0.3955533161760689,-0.14715724716518536,-0.09035110916359994,1.324432362220034,-0.23639147660365692,0.5191783718954738,0.16074552629984537,0.8076465481130678
0.457430232958246,0.414029912879428,-0.1486446146925232,-0.0909967837969429,1.3194528176525366,-0.24618994640216477,0.5292795557058776,0.161368784966184,0.8055823817713823
0.4820940123882782,0.43527873119730676,-0.15157169134648985,-0.09336094926651128,1.2933024048250839,-0.2533116018687642,0.5467250164576858,0.1635352952330098,0.801513281279278
0.5158961663496436,0.4543303355318507,-0.15474455717121385,-0.0973845299573354,1.2829720646949925,-0.25700694508286936,0.5699519049749071,0.1669700990268229,0.7958253186642343
0.527374921830865,0.5095787781685588,-0.1576429956024156,-0.0986065903803653,1.2953205258570224,-0.29226645269771584,0.5847125192634587,0.16945114933897046,0.7920415599301802
0.5621275171896314,0.5430327173995363,-0.1616970525192943,-0.10207546346468263,1.2709067746849603,-0.3114344463821292,0.6103500870477747,0.17387320229587408,0.785403847316688
0.6033622659920925,0.5843590729101338,-0.16565044471669196,-0.10605822892651137,1.238240782887293,-0.3360780119540987,0.6382649227694929,0.17919875104478877,0.7778958457169601
0.6371419490356998,0.609537963248409,-0.16893016841425662,-0.1087939521515136,1.193676197845938,-0.350636984436667,0.662357463184338,0.1844541817737361,0.7709836087925983
0.49318541037214775,0.19764571178850635,-0.14894308408850254,-0.09704742396825436,1.3700596918325587,-0.08499927039031159,0.5720303554580705,0.16472074279584006,0.7968317829414945
0.48955958242760267,0.04477692975971921,-0.14322430633088823,-0.09669704211909913,1.382034063808064,-0.0812315784479029,0.5688679534389532,0.16462699142646453,0.7973584653024918
0.4665535118520961,-0.002829096455287113,-0.13959189589572624,-0.09437333223832126,1.4017963975580003,-0.059614051439530844,0.560038479010682,0.1626773922115152,0.7996070857927942
0.45531064118658726,0.022785091638943114,-0.13901955594895096,-0.09276516570275187,1.3864209661408389,-0.06805258361075198,0.558596201611749,0.16215715898236727,0.7999667916921029
0.4389819571046854,0.004336172769202197,-0.1368091648098565,-0.09070398317403915,1.3848428654507903,-0.06645665807808755,0.5559827334517079,0.1616408156512068,0.8004127857556863
0.4344846435742393,-0.017164025241691944,-0.13584770857100056,-0.09035038014722217,1.397327122848649,-0.06633989901488424,0.5565019804437202,0.1619952309656707,0.7998631448715222
0.44257849831551715,-0.08218844940736798,-0.13281504264918262,-0.09405330392181109,1.4677757379353864,-0.020287897884160185,0.5580120287869088,0.16258578019619038,0.7990710258198584
0.37760351161565897,0.1608680516957467,-0.13780701394415737,-0.08648898763813584,1.5683246748150617,-0.16022232765779684,0.5409260730942582,0.15672785810885873,0.8061994866765178
0.3563363500282706,0.1020806597603826,-0.1373865842430843,-0.08388154348519235,1.584230229896115,-0.16958294507786276,0.5318876834429239,0.1550642902751333,0.8083846739150885
0.3414832783302844,0.08657272690469484,-0.13579220364514827,-0.08246049440613859,1.6073704508355284,-0.17588327534329912,0.5233700115882637,0.15317140704097196,0.810549507366676
0.3561531048868335,-0.11897526847520223,-0.1289275778164226,-0.07149541728128822,1.128328356102628,-0.010955057612269644,0.5547495175350395,0.16072043090848306,0.8033783208315414
0.34820631922138157,-0.06893033505187987,-0.12934798415855184,-0.07017296704868094,1.1203099121711952,-0.046551153860565374,0.5498547710273161,0.15934266874615943,0.8048436647096674
0.3295098650902819,-0.13623258178838807,-0.1257745033931544,-0.06802800855951643,1.1295802888328041,-0.03951285173557722,0.5395917314537949,0.15662855894628583,0.8078144692838195
0.30586006702951574,-0.15638756618139793,-0.12281286952441532,-0.0652186931904206,1.1347796051069465,-0.02866198108859231,0.5323852174865605,0.15426962939090538,0.8101241115066301
0.2976829695626931,-0.1883600527607993,-0.12131988550746363,-0.06415897301732085,1.136713711959062,-0.018582872501582415,0.5301064856503193,0.1526982625269876,0.8112157516122181
0.3407322213835919,-0.2219736743009197,-0.1249765761928322,-0.0695810710605547,1.1415897420420131,0.00789451348642254,0.5370956236269775,0.15312960077622914,0.8098138740933385
0.3575511646924481,-0.23269403272325323,-0.12562881223865416,-0.07047243766366278,1.0895530115986853,0.02445993472564918,0.5454150972123905,0.15358049422531173,0.8081479880112906
0.37666728022104595,-0.2759162128660579,-0.12462408237504069,-0.07426119134668345,1.1205789003401216,0.06137836395796276,0.5550559172674856,0.1543829949340188,0.8060821709570815
0.3908028337506835,-0.2669212147148196,-0.12583888322994058,-0.07575391931770718,1.1183720083941355,0.05570623869879244,0.5677182511846208,0.15597955492894433,0.8030762580679703
0.4134925838105825,-0.2876282732323614,-0.12765037488029304,-0.07783741363405791,1.096067222390882,0.05654203647304316,0.5848133702045514,0.15852374205266567,0.7988237092575772
0.45359498659106173,-0.3032881565169394,-0.12462171280825174,-0.0804748139062678,1.0456657058845626,0.005913499099469294,0.6003069711959449,0.1612599936486468,0.7947770687283887
0.4788718908571291,-0.3220981501879329,-0.12497831607308328,-0.08217766879554741,1.0022448981177143,0.004905628652883493,0.6171556875976847,0.16421043711670358,0.7902936916399798
0.5104359242980803,-0.3063696406631175,-0.12666986366883398,-0.08486365377109908,0.9663096148730728,-0.014735223155953069,0.635831448446673,0.1678414293727418,0.7851267547755334
0.523716800964385,-0.4182669905795572,-0.12318195301359222,-0.08592396418001812,0.9564741246901147,-0.017482582707598452,0.6417728637023388,0.1697704664075861,0.782903407749425
0.518749082573244,-0.4438691573548134,-0.12038977023438537,-0.08483643840598656,0.9472538493853628,-0.01452326290746626,0.643975335065862,0.17117889710444617,0.781490272625986
0.5176940077781437,-0.3916636009896266,-0.12063576897006531,-0.08372574423532546,0.9083534988349528,-0.042436384584460876,0.6474559262153485,0.17272728436869228,0.7798461534905305
0.521733382632988,-0.40168790390412723,-0.11994436806387736,-0.08358518734219653,0.8919612950212282,-0.052503307719257,0.6461794351560721,0.17419481353075866,0.7788334423788787
0.5273346375267751,-0.4100667837140109,-0.11935493143866857,-0.08333494818401688,0.861292660523378,-0.0595151271411073,0.6440793804199841,0.17586712553123032,0.7778136848713881
0.529394749772535,-0.4268470702785055,-0.11833856271342717,-0.08316916961890762,0.8512233782140691,-0.0658320348868809,0.6385490979752942,0.1773862281636917,0.7773750482416256
0.5113485219347114,-0.3836065611326449,-0.1184664738827708,-0.08106838063356012,0.8875141809720598,-0.10967847591498624,0.6317625783233547,0.17768435987843428,0.7780138715492473
0.4981387313252516,-0.4132875260462968,-0.1174795655997503,-0.07895836224536654,0.8869843133844358,-0.12631314761589293,0.6187621838414407,0.17792895199762052,0.7794416096932463
0.5229486471284337,-0.43906301964093886,-0.11151087839089091,-0.07932894910524278,0.8396906239753575,-0.20121058557123456,0.6166609167887745,0.17946928531471376,0.7786283113536778
0.5461776947731071,-0.34447529158228113,-0.11524591620676429,-0.08521731110825924,0.944020125643441,-0.25303409724528086,0.6158101192703729,0.18014216936586266,0.7782446940330728
0.5337574529573031,-0.43923872100841405,-0.11187938304671428,-0.08448356705050247,0.9752169198896634,-0.20740347047779717,0.60241043909142,0.17906431193927896,0.7806518006835385
0.5296035516204536,-0.3530975298895782,-0.11437917225567325,-0.08407283533079757,0.9803438624791638,-0.21667023224409498,0.5936298635274921,0.17868089284967603,0.7819679494955264
0.47552850711736766,-0.3759468672171829,-0.1057449674619861,-0.07776081779624444,0.9770501222745783,-0.15267340870067767,0.6183606054581406,0.17800943041357023,0.7794729790844765
0.442701947268222,-0.39934115349297633,-0.1022650181344314,-0.07444128119836153,1.0075909054940353,-0.14248203108556232,0.5962433727262372,0.17425876786528247,0.7846954960634817
0.38391566535260085,-0.39223166776213786,-0.09650898709115746,-0.06729105543243516,1.014996959503997,-0.15763115585037454,0.57751792062651,0.17146534090175852,0.7889026517818452
0.36456631096738634,-0.3968639572797086,-0.09406951152805743,-0.06451192534048743,0.997273760984831,-0.15106038902734825,0.5647195138800318,0.1699964987748507,0.7914123418025031
0.3614551283211346,-0.47579772406297777,-0.08870860385431889,-0.06841274644993776,1.110249123614036,-0.0842693047034856,0.5559713359879425,0.1688861555924059,0.7932242788385973
0.3592621207692264,-0.5212183552538935,-0.08627439458992302,-0.06842904881841427,1.1015811638427235,-0.053794842268958525,0.5480895995477807,0.16836019117463946,0.7945009834629714
0.35719585285024474,-0.4901828889029993,-0.0838474231003536,-0.06900277717566852,1.115808473472551,-0.036377074887815136,0.5408068044176348,0.16794671866562322,0.7956217996260712
0.3491041686213417,-0.5042907496467628,-0.08127243037031028,-0.06829182136849092,1.1241070365948262,-0.03079871984865713,0.5303450548332602,0.1676085343523226,0.7971102650728241
0.3245259272689221,-0.5858318801152951,-0.07660351407069478,-0.062944344830617,1.0480421599872305,0.0047348353509827695,0.5209271577201254,0.16720677273323795,0.7985668826815446
0.3205801969410962,-0.7641471201359332,-0.07354044082781919,-0.06411174242708036,1.093710867777973,0.1299869330119112,0.5237372415692233,0.16617966223866434,0.7989776097763925
0.3025138872971864,-0.7725319928660614,-0.07200318798554993,-0.06222194450189367,1.1016776709804226,0.15518530394612012,0.5100383577577003,0.16436854429787698,0.8018857112902597
0.26971917075209123,-0.8024147549824677,-0.06733418718445998,-0.058494975970174064,1.1134566504071588,0.18261186235109805,0.49795748604051515,0.16294128168155805,0.8043756601446763
0.25528942607247673,-0.8534718020383959,-0.06462707147701773,-0.05702569319444208,1.1279419815605767,0.20880557931574245,0.48582611191422415,0.1619452149690651,0.8065547811430055
0.22712921840644054,-0.8766863052132827,-0.06107270004201498,-0.05353480265458131,1.1291137190932166,0.21808691472303335,0.47352358017051155,0.1611749121436981,0.8086230791500869
0.4642929271684571,-0.6095563098319341,-0.08391573869195267,-0.07190235847987915,0.5561104254796826,0.277623477027223,0.6002723110961411,0.16747588440417646,0.7882863446715306
0.4393352165807779,-0.5942452885687846,-0.0833875057425592,-0.06703799123238467,0.49940206282102206,0.268688452053763,0.5832082123514566,0.16380201630105098,0.7928344448003918
0.41975902482213057,-0.5679076041220626,-0.08293327697349905,-0.06457272544751302,0.5092987681699697,0.25348673715227593,0.5737361534166836,0.16177627047477264,0.7953421557350239
0.4194466665139462,-0.690731827622183,-0.08576044598938541,-0.06400687185465875,0.5248814318034076,0.2214570109531383,0.5842964330172795,0.16479123144475374,0.7922637402129183
0.3937296353666744,-0.7024467792068569,-0.08633846320031285,-0.06134933510466942,0.5325940571304204,0.24350661583379093,0.5720518964945636,0.16170544287191047,0.7957655017677022
0.37559845110706647,-0.7352044245320556,-0.08519892399811073,-0.05825638022318615,0.503012281275006,0.2578419292466014,0.5639192904949054,0.15966054758055515,0.7980071454161489
0.3685736075673112,-0.7330174834113246,-0.08558100124794933,-0.05687416794627745,0.48543924032185237,0.2523491789937378,0.5605680624028702,0.15868966092565945,0.7988760772202663
0.36585895270456503,-0.7336802526753046,-0.0862245273576322,-0.05598951457559319,0.46590882669261025,0.2534998541677122,0.559944489635898,0.15847985179283858,0.7988615168627816
0.3647025115917942,-0.7390719979898301,-0.0864735045091051,-0.05524933554580493,0.4458196050384114,0.25459442571942964,0.5613459221498242,0.15893903468427623,0.7981270977489934
0.36836213771080906,-0.7331173356141772,-0.08734754067354647,-0.054969869326803415,0.42014199489185944,0.2494830520884687,0.5648243016372031,0.16008037128159164,0.7966547162261959
0.3353598052333584,-0.7134140919908147,-0.08450292475434384,-0.04997154276358947,0.3889644331206649,0.22569730149980818,0.5638998842396917,0.16068874493694954,0.7961990972074904
0.3082283757289374,-0.7191235818331942,-0.08368860135322108,-0.04940609817691603,0.5286472621090681,0.18501671927116814,0.5586691950907,0.16004884990636464,0.7973251692124954
0.2968027014524677,-0.6970955808752721,-0.08461656695897532,-0.04651776324729848,0.4980178762850748,0.1518149552544788,0.5561415693050967,0.1605617480707947,0.7971362127833193
0.2849019847507927,-0.6773254513279146,-0.08480838344305379,-0.04482487141138565,0.5094303111602246,0.12413089418523102,0.5531434845016966,0.16115138483374564,0.7969803261792384
0.32977753067649085,-0.49507461774602696,-0.08265980982309523,-0.05304880688352319,0.5333499456602957,0.19555805153028863,0.5672440797754497,0.1598205415584807,0.7963187456035489
0.3931905574514078,-0.5459945804049997,-0.07621158497656563,-0.05688071266074593,0.4528682815947865,0.09728678903412735,0.5886795334166947,0.1640645064977573,0.7907719070966186
0.3699619771889112,-0.5968765273024252,-0.07203612520403398,-0.05225988261150519,0.4003720351634179,0.11314263754531627,0.5771698581101119,0.16189994078105785,0.7936559110396109
0.3771975619613218,-0.4897153613617553,-0.07476329631396293,-0.052427685114560356,0.3814135478604531,0.041637102564599265,0.5809886016460806,0.1626354023361508,0.7926401137786655
0.4348274105812208,-0.8966708968617788,-0.07280362489747923,-0.06183431878266294,0.4398602809548583,0.1469239293087557,0.6324078332081458,0.17462834553425916,0.779186913987779
0.5031664751080016,-0.748123465514793,-0.08122457519308061,-0.06889470141888701,0.38457301226261725,0.15840965312121383,0.7035188417731062,0.19395772419332316,0.7581730662056768
0.4697214173608332,-0.7864276485608026,-0.0773947763074837,-0.06544636552304434,0.4090096523759179,0.17152727273653978,0.6837706544031412,0.1881435235421311,0.7642718115521743
0.4848025416246655,-0.5819646634414233,-0.08297135122490795,-0.0632670409970946,0.2749487050913484,0.04512970899356569,0.7235558028834127,0.21228093110975604,0.7461385048134755
0.4741902271880038,-0.5868211270970951,-0.08163478886189363,-0.06154970326975747,0.24969329278260038,0.0565347521621944,0.718202068558944,0.20994588500087089,0.7481527381865946
0.44968858077787477,-0.5932595643798186,-0.07921711277523874,-0.058899916956164935,0.25549004343573983,0.06481804642817147,0.71143449811352,0.20577279992876849,0.7513110193587935
0.4693203734601488,-0.6278365823129592,-0.07988032011772173,-0.061003713855723576,0.23592126250046724,0.08186250302918933,0.7091722253472539,0.20805570377669408,0.7505446015582097
0.4588236285852831,-0.6461455363301338,-0.07920595168659718,-0.05970445710601644,0.233008585792282,0.08636727179363593,0.7090666418240456,0.20600606891564924,0.7515708637662966
0.4588780615175778,-0.6456179465524557,-0.07879867607440837,-0.05966562472928395,0.22514889531811522,0.09091785143721108,0.7175068632579561,0.20476722887172177,0.750825018411546
0.4725133298800927,-0.6239325955937913,-0.0801535618680036,-0.061542432747080635,0.22296658126009286,0.0917771847010375,0.7358664552318592,0.20534358264039074,0.7475876756343289
0.4957026882228955,-0.6056235078414759,-0.08215162319661305,-0.06430160822235916,0.20932508173497882,0.09954158671792848,0.7638856475665202,0.20752402731858755,0.7420046781491876
0.5296765776823049,-0.5814410672982335,-0.0849602952692228,-0.06825929737032013,0.19091651310084298,0.1023561429115887,0.8014319414716912,0.21136221141499562,0.7340801457279237
0.5756479210544465,-0.5354229526236997,-0.08968327348088762,-0.07362039234822328,0.16824978362364212,0.10126882059467006,0.8468091097485068,0.21661240373218366,0.7242243676774892
0.5851936110023704,-0.45653230496429487,-0.09210114710593403,-0.074275432470833,0.13677159069672523,0.0806486602417103,0.8662962145351055,0.21893085489387992,0.7199820256060917
0.5020664781433162,-0.435085942246401,-0.08394890929170662,-0.06342070075437191,0.11802500253694748,0.04240286568370167,0.8487064438596449,0.21631806634110348,0.7241045225499618
0.5038543786833074,-0.39296020157145667,-0.08458380426468996,-0.06340626510438699,0.10228177994149434,0.030861692488612823,0.8699486242835404,0.21808376140197638,0.7197531922430176
0.5097632143255437,-0.3517376500112045,-0.08547221028041437,-0.06388425560786522,0.08563851671479433,0.020577965211520565,0.8924401674795843,0.2205459655858548,0.7148118474912576
0.5147527225249555,-0.3031103627286377,-0.08670795715863157,-0.06422752143261752,0.07521910891156686,0.002545066934880415,0.9124440502733668,0.22332192250532376,0.7100468655555121
0.5202409105817705,-0.2771420483357012,-0.08794212347373379,-0.06446119775597663,0.0598598770492963,-0.01238072310367114,0.9282664367379643,0.22618537543376305,0.7058136046210889
0.5111873208347665,-0.24334924382947415,-0.09192996011492349,-0.06432363232045482,0.07150552320263066,0.014302816039812132,0.937096823087569,0.22787616823787243,0.7033477609335512
0.49737159881239845,-0.29497364472813936,-0.0900347241255269,-0.060560583988237694,0.0018949418737566589,0.03954119133926471,0.9379635838479591,0.22895548048073935,0.7023608081428147
0.49149175873739503,-0.4327770375308032,-0.08666468420361431,-0.060718643961099286,0.025530449073355294,0.12816290867718724,0.934424306390398,0.22815658145077788,0.7033507029205485
0.4905107573753885,-0.6124465720847259,-0.07954148181971919,-0.060737327284242804,0.04272745132903343,0.12147574118072853,0.9306295552691435,0.22767309863354826,0.7044088995216528
0.4704955197043848,-0.6708927265856462,-0.07567233980751492,-0.05836195804119967,0.047883443912717365,0.14081496530595816,0.9218971201949728,0.22609438323715828,0.7062893840691119
0.4567171590358001,-0.6286384510965233,-0.075222350255125,-0.056209347419492545,0.023144535448009713,0.12394005763169659,0.9198515062113621,0.22575842949264951,0.7066150617529615
0.4151522883212748,-0.6292522881240679,-0.07062768898545933,-0.050625212478501304,0.006204293056304206,0.10787292973461349,0.9123525610080205,0.22473513548914456,0.7080153773042764
0.4207718898986228,-0.632075469460262,-0.06989000288597358,-0.04945566577122901,-0.08474634730094743,0.12987912878660154,0.9115898074728558,0.22499759572716646,0.7077611347928889
0.41688266856545264,-0.6645746130170535,-0.06738416779423816,-0.049599463127383676,-0.0789905541080807,0.15194944445873437,0.9062283508316316,0.22488932699502895,0.7082756689052072
0.4091482270467783,-0.6604656922071048,-0.06647012557034265,-0.048490742605456154,-0.0799652672959838,0.1433760172609249,0.9008797489089584,0.2253152806652543,0.7084908497394977
0.41995904560098524,-0.5858088044949971,-0.06534993276548176,-0.050489359560478175,-0.07477914698565187,0.155913920324268,0.9023367612302063,0.22591393759526066,0.7078069966059348
0.40292248080994375,-0.5660677370811906,-0.06832645091680715,-0.0498136308337918,-0.052862911044914376,0.19872341681010464,0.89754327159817,0.22556530743884937,0.7084950983968905
0.37652826415391405,-0.6824083242927217,-0.06322052154028412,-0.04290906348362343,-0.17140140560028994,0.24620593255405446,0.8930760261866826,0.2249567543870009,0.7094887541921183
0.36996910499776986,-0.6412832075730263,-0.0635546019529847,-0.04132294577973657,-0.19655916014379946,0.2188975969119476,0.8865581013927378,0.22457180889196343,0.7104040764400577
0.3607603615461514,-0.6910724375700086,-0.061117757451183835,-0.03967370014314653,-0.21171460165536723,0.2223803574009241,0.8763311240181156,0.22408690945666573,0.7118505865217765
0.33326029319438727,-0.7096625259450529,-0.0568253272695265,-0.03619681624776069,-0.21232492021145266,0.23753710643995107,0.8698857389971562,0.2235816017510837,0.7129360232876016
0.31851897761424997,-0.695188174930766,-0.05546865877518417,-0.033860113721045054,-0.2328866057025432,0.22981506995365558,0.8611053137069947,0.2232774874709019,0.7140947900569817
0.5262888577836713,-0.7627040232899597,-0.07700119353231916,-0.06250639356229758,-0.13080198378837218,0.3339087000793657,0.9041375651231026,0.22580576244799833,0.7073358427704293
0.5173459481980583,-0.7796263308360623,-0.076919654683568,-0.06309533682860831,-0.046635887741585114,0.3184969804102839,0.8966058982757679,0.22438181596225215,0.7090897725674986
0.5229879402227252,-0.8142809181224926,-0.07656695222236325,-0.06512973816953596,-0.0008370437186612277,0.3372559305164218,0.8889011304066308,0.22267966527689212,0.7108846254600839
0.525210842991089,-0.8139335974786954,-0.07727564207041042,-0.06604690641782295,0.03375497739027738,0.3313578112308959,0.8842244241305124,0.2220714491647579,0.7116296433776282
0.532228896356749,-0.8239858361010619,-0.0779074914027505,-0.06733579856093691,0.05470290069675747,0.33272042375685007,0.8803983385815553,0.22209424160220717,0.7118466210056352
0.5196199434465664,-0.8114069530126684,-0.08226821535543787,-0.06748906790358647,0.09004173903372194,0.3771474292812875,0.8785162697433863,0.2219388006244459,0.712042146458221
